title,image,ingredients,tags,cook_url,recipe_str,recipe_book_title,recipe_book_link
Albóndigas de brécol y patata,http://www.recetags.com/assets/images/recetas/blog/95yT/big/jdEbt54H_1.jpg,"|1 brécol pequeño|2 patatas medianas|1 cebolla tierna|1 zanahoria|1 cucharada de salsa de soja|1 cucharada de salsa de tomate|½ vaso de leche de almendra|Nuez moscada, aceite de oliva  y pimienta|Copos de trigo sarraceno (o de avena si no tienes)","['Segundos platos', 'Fácil', 'Ensaladas, verduras y hortalizas']",http://www.recetags.com/preparacion/jdEbt54H/albondigas-de-brecol-y-patata,"1 brécol pequeño2 patatas medianas1 cebolla tierna1 zanahoria1 cucharada de salsa de soja1 cucharada de salsa de tomate½ vaso de leche de almendraNuez moscada, aceite de oliva  y pimientaCopos de trigo sarraceno (o de avena si no tienes)",Recetas de Albóndigas,http://www.recetags.com/recetarios/90/recetas-albondigas
Albóndigas de calabacín,http://www.recetags.com/assets/images/recetas/blog/qwcT/big/VlybICJe_1.jpg,|2 calabacines (unos 300 gr)|200 gr de requesón|1/2 cebolleta pequeña|2 cucharadas de harina|2 cucharadas de harina de arroz (+ la necesaria para rebozar)|Albahaca y cilantro frescos|1 cucharada de garam masala|1 punta de guindilla y 1 punta de jengibre fresco|250 ml de tomate triturado|200 ml de leche de coco|1 diente de ajo|Aceite de oliva para freír|Sal y un pizca de azúcar,"['Segundos platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Huevos y Lácteos']",http://www.recetags.com/preparacion/VlybICJe/albondigas-de-calabacin,2 calabacines (unos 300 gr)200 gr de requesón1/2 cebolleta pequeña2 cucharadas de harina2 cucharadas de harina de arroz (+ la necesaria para rebozar)Albahaca y cilantro frescos1 cucharada de garam masala1 punta de guindilla y 1 punta de jengibre fresco250 ml de tomate triturado200 ml de leche de coco1 diente de ajoAceite de oliva para freírSal y un pizca de azúcar,Recetas de Albóndigas,http://www.recetags.com/recetarios/90/recetas-albondigas
Albóndigas veganas,http://www.recetags.com/assets/images/recetas/blog/z36z/big/ongsw0i8_1.jpg,|Aceite de oliva virgen extra al gusto|½ cebolla|2 dientes de ajo|1 cucharada de semillas de lino o linaza + 3 cucharadas de agua|250 gramos de tempeh (unas 9 onzas)|¼ taza de perejil (un puñado)|½ taza de harina de almendras (50 g)|¼ taza de harina de garbanzos (25 g)|½ taza de pan rallado (60 g)|1 cucharada de orégano|1 cucharadita de ajo en polvo|1 cucharadita de cebolla en polvo|2 cucharadas de salsa de tomate,"['Segundos platos', 'Fácil']",http://www.recetags.com/preparacion/ongsw0i8/albondigas-veganas,Aceite de oliva virgen extra al gusto½ cebolla2 dientes de ajo1 cucharada de semillas de lino o linaza + 3 cucharadas de agua250 gramos de tempeh (unas 9 onzas)¼ taza de perejil (un puñado)½ taza de harina de almendras (50 g)¼ taza de harina de garbanzos (25 g)½ taza de pan rallado (60 g)1 cucharada de orégano1 cucharadita de ajo en polvo1 cucharadita de cebolla en polvo2 cucharadas de salsa de tomate,Recetas de Albóndigas,http://www.recetags.com/recetarios/90/recetas-albondigas
Albóndigas de pollo con setas,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/N3A7nlbI_1.jpg,"|10 grs. setas secas|125 ml. agua hirviendo|110 grs. pan de molde, sin corteza|60 ml. leche|3 rebanadas de pan tostado, desmenuzadas|500 grs. carne de pollo triturada|1 huevo L|2 dientes de ajo, prensados|2 c/s hojas de tomillo|40 grs. queso Parmesano|2 c/s aceite de oliva|20 grs. mantequilla|4 chalotas, picadas|200 grs. champiñones, cortados a láminas|200 grs. setas variadas, cortadas|240 grs. crème fraîche|200 ml. caldo de pollo|Sal y pimienta","['Segundos platos', 'Fácil', 'Carnes y Aves', 'Setas y Hongos']",http://www.recetags.com/preparacion/N3A7nlbI/albondigas-de-pollo-con-setas,"10 grs. setas secas125 ml. agua hirviendo110 grs. pan de molde, sin corteza60 ml. leche3 rebanadas de pan tostado, desmenuzadas500 grs. carne de pollo triturada1 huevo L2 dientes de ajo, prensados2 c/s hojas de tomillo40 grs. queso Parmesano2 c/s aceite de oliva20 grs. mantequilla4 chalotas, picadas200 grs. champiñones, cortados a láminas200 grs. setas variadas, cortadas240 grs. crème fraîche200 ml. caldo de polloSal y pimienta",Recetas de Albóndigas,http://www.recetags.com/recetarios/90/recetas-albondigas
Albóndigas,http://www.recetags.com/assets/images/recetas/blog/t25s/big/nuzbMxih_1.jpg,|1/2kg carne picada mixta (ternera cerdo)|2 rebanadas de pan molde|20g leche|1 huevo L|Perejil picado|1 diente de ajo|Harina,"['Primeros platos', 'Fácil', 'Carnes y Aves', 'Salsas y Guarniciones']",http://www.recetags.com/preparacion/nuzbMxih/albondigas,1/2kg carne picada mixta (ternera cerdo)2 rebanadas de pan molde20g leche1 huevo LPerejil picado1 diente de ajoHarina,Recetas de Albóndigas,http://www.recetags.com/recetarios/90/recetas-albondigas
Tarta de queso y chirimoya,http://www.recetags.com/assets/images/recetas/blog/y5Lt/big/IT_Ab8mj_1.jpg,|550 gramos de chirimoya limpia (sin piel ni semillas)|150 gramos de azúcar|250 gramos de queso fresco (tipo Burgos)|150 gramos de queso crema (tipo Philadelphia)|4 huevos (L)|c/n de extracto de vainilla|c/n de mantequilla (para el molde),"['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Meriendas']",http://www.recetags.com/preparacion/IT_Ab8mj/tarta-de-queso-y-chirimoya,550 gramos de chirimoya limpia (sin piel ni semillas)150 gramos de azúcar250 gramos de queso fresco (tipo Burgos)150 gramos de queso crema (tipo Philadelphia)4 huevos (L)c/n de extracto de vainillac/n de mantequilla (para el molde),Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake griega con higos,http://www.recetags.com/assets/images/recetas/blog/4Efy/big/3E42zbs2_1.jpg,|240 g de harina de trigo|200 g de mantequilla|80 g de almendra molida|30 g de azúcar en polvo puro,"['Postre', 'Fácil', 'Tartas y Dulces', 'Frutas y Otros postres', 'Mediterránea', 'Meriendas']",http://www.recetags.com/preparacion/3E42zbs2/cheesecake-griega-con-higos,240 g de harina de trigo200 g de mantequilla80 g de almendra molida30 g de azúcar en polvo puro,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de ricotta a la naranja,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/MBhPDLkJ_1.jpg,"|2 huevos XL|120 grs. mantequilla, a temperatura ambiente|80 grs. azúcar|70 grs. harina de almendras|170 grs. harina|Una pizca de sal|1 c/c impulsor","['Postre', 'Fácil', 'Tartas y Dulces', 'Frutas y Otros postres', 'Meriendas']",http://www.recetags.com/preparacion/MBhPDLkJ/tarta-de-ricotta-a-la-naranja,"2 huevos XL120 grs. mantequilla, a temperatura ambiente80 grs. azúcar70 grs. harina de almendras170 grs. harinaUna pizca de sal1 c/c impulsor",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de requesón o quesada gallega,http://www.recetags.com/assets/images/recetas/blog/9T8A/big/yFCCjs4a_1.jpg,"|350 gr. de harina|200 gr. de azúcar|2 yogures naturales|375 gr. de leche entera|5 huevos|600 gr. de requesón|15 gr. de levadura química tipo Royal|La ralladura de medio limón|1/4 de cucharadita de sal|Miel, mermelada o azúcar glass para cubrir","['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/yFCCjs4a/tarta-de-requeson-o-quesada-gallega,"350 gr. de harina200 gr. de azúcar2 yogures naturales375 gr. de leche entera5 huevos600 gr. de requesón15 gr. de levadura química tipo RoyalLa ralladura de medio limón1/4 de cucharadita de salMiel, mermelada o azúcar glass para cubrir",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Margarita Cheesecake,http://www.recetags.com/assets/images/recetas/blog/W5RH/big/wSjHv2Ie_1.jpg,"|130 gr de galletas tipo ""Digestive"" trituradas|70 gr de mantequilla fundida","['Postre', 'Fácil', 'Contenido alcohólico', 'Tartas y Dulces', 'Huevos y Lácteos', 'Meriendas']",http://www.recetags.com/preparacion/wSjHv2Ie/margarita-cheesecake,"130 gr de galletas tipo ""Digestive"" trituradas70 gr de mantequilla fundida",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Sernik,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/H0xdNgTF_1.jpg,"|330 grs de queso crema|500 grs de queso ricotta|4 huevos M|295 grs de azúcar caster (o azúcar fina)|60 ml de zumo de limón|2 cucharadas de ralladura de limón|Media cucharadita de extracto de vainilla|Una cucharadita y media de agua|7, 5 grs de Maizena|Un puñado de pasas|Jerez","['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/H0xdNgTF/sernik,"330 grs de queso crema500 grs de queso ricotta4 huevos M295 grs de azúcar caster (o azúcar fina)60 ml de zumo de limón2 cucharadas de ralladura de limónMedia cucharadita de extracto de vainillaUna cucharadita y media de agua7, 5 grs de MaizenaUn puñado de pasasJerez",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta mousse de queso con frutos rojos,http://www.recetags.com/assets/images/recetas/blog/oNqx/big/tcYVMUJl_1.jpg,|1 bizcocho base|Mermelada de frambuesa|2 tarrinas de queso de untar (700 gr)|500 ml de nata para montar (mínimo 35% M.G.)|150 gr de azúcar en polvo o glas|5 láminas de gelatina,"['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/tcYVMUJl/tarta-mousse-de-queso-con-frutos-rojos,1 bizcocho baseMermelada de frambuesa2 tarrinas de queso de untar (700 gr)500 ml de nata para montar (mínimo 35% M.G.)150 gr de azúcar en polvo o glas5 láminas de gelatina,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Carrotcake Cheesecake,http://www.recetags.com/assets/images/recetas/blog/qwcT/big/Fm1_LpCT_1.jpg,|225 gr de queso en crema|130 gr de azúcar|1 cucharada y 1/2 de harina|2 huevos|1 cucharadita de extracto de vainilla|120 gr de nata ácida,"['Postre', 'Media', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/Fm1_LpCT/carrotcake-cheesecake,225 gr de queso en crema130 gr de azúcar1 cucharada y 1/2 de harina2 huevos1 cucharadita de extracto de vainilla120 gr de nata ácida,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake de cerezas en almíbar,http://www.recetags.com/assets/images/recetas/blog/Dfoa/big/gmtpAUw3_1.jpg,|100 g. Spéculoos|50 g. Mantequilla sin sal|Dos cucharadas de mermelada de cerezas (opcional),"['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/gmtpAUw3/cheesecake-de-cerezas-en-almibar,100 g. Spéculoos50 g. Mantequilla sin salDos cucharadas de mermelada de cerezas (opcional),Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de Queso {My Cheesecake},http://www.recetags.com/assets/images/recetas/blog/CBwb/big/eIza4d2O_1.jpg,|240g de galletas tipo Digestive molidas|100g de mantequilla fundida|Pizca de sal|1 cda de azúcar,"['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Meriendas']",http://www.recetags.com/preparacion/eIza4d2O/tarta-de-queso-my-cheesecake,240g de galletas tipo Digestive molidas100g de mantequilla fundidaPizca de sal1 cda de azúcar,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta New York Cheesecake,http://www.recetags.com/assets/images/recetas/blog/IGJ1/big/PqLk0CCE_1.jpg,|120 gr. de galletas digestive|35 gr. mantequilla derretida|25 gr.de brandy,"['Postre', 'Fácil', 'Tartas y Dulces', 'Americana', 'Meriendas']",http://www.recetags.com/preparacion/PqLk0CCE/tarta-new-york-cheesecake,120 gr. de galletas digestive35 gr. mantequilla derretida25 gr.de brandy,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Banoffee Cheesecake,http://www.recetags.com/assets/images/recetas/blog/MVqv/big/jcgvn7Bq_1.jpg,|150 gr galletas digestive|60 gr margarina,"['Postre', 'Media', 'Tartas y Dulces', 'Americana', 'Meriendas']",http://www.recetags.com/preparacion/jcgvn7Bq/banoffee-cheesecake,150 gr galletas digestive60 gr margarina,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake de chocolate,http://www.recetags.com/assets/images/recetas/blog/Dfoa/big/YOxRjtU4_1.jpg,|200 g.Galletas de chocolate|100 g. Mantequilla sin sal,"['Postre', 'Media', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/YOxRjtU4/cheesecake-de-chocolate,200 g.Galletas de chocolate100 g. Mantequilla sin sal,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Dunkin cheesecake de moras con merengue y pimienta rosa,http://www.recetags.com/assets/images/recetas/blog/E9-x/big/xOUNgGt3_1.jpg,|165 gr de galletas tipo Digestive|20 gr de cacao en polvo|60 gr de mantequilla fundida sin sal|Ralladura de una lima mediana,"['Postre', 'Media', 'Tartas y Dulces', 'San Valentín', 'Meriendas']",http://www.recetags.com/preparacion/xOUNgGt3/dunkin-cheesecake-de-moras-con-merengue-y-pimienta-rosa,165 gr de galletas tipo Digestive20 gr de cacao en polvo60 gr de mantequilla fundida sin salRalladura de una lima mediana,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake de Baileys con chocolate,http://www.recetags.com/assets/images/recetas/blog/kgna/big/JoUug2vt_1.jpg,|160 g de galletas tipo Digestive|3 cucharadas de azúcar moreno|80 g de mantequilla,"['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/JoUug2vt/cheesecake-de-baileys-con-chocolate,160 g de galletas tipo Digestive3 cucharadas de azúcar moreno80 g de mantequilla,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake Sencillo,http://www.recetags.com/assets/images/recetas/blog/1pER/big/Jgmw563R_1.jpg,|200 grms de galletas Digestive|80 grms de mantequilla derretida,"['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/Jgmw563R/cheesecake-sencillo,200 grms de galletas Digestive80 grms de mantequilla derretida,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Cheesecake de limón sin horno,http://www.recetags.com/assets/images/recetas/blog/4Efy/big/D-PloqY1_1.jpg,|150 g de galletas Digestive|50 g de mantequilla sin sal punto pomada,"['Postre', 'Media', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/D-PloqY1/cheesecake-de-limon-sin-horno,150 g de galletas Digestive50 g de mantequilla sin sal punto pomada,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta tonta de queso,http://www.recetags.com/assets/images/recetas/blog/1pER/big/0UHCi9Zf_1.jpg,|150 grms de galletas digestive|70 grms de mantequilla,"['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Meriendas']",http://www.recetags.com/preparacion/0UHCi9Zf/tarta-tonta-de-queso,150 grms de galletas digestive70 grms de mantequilla,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Dulce de leche cheesecake,http://www.recetags.com/assets/images/recetas/blog/eASO/big/wFXX2HnJ_1.jpg,|230 gramos de speculoos|60 gramos de mantequilla con sal derretida,"['Postre', 'Media', 'Tartas y Dulces', 'Navidad', 'Meriendas']",http://www.recetags.com/preparacion/wFXX2HnJ/dulce-de-leche-cheesecake,230 gramos de speculoos60 gramos de mantequilla con sal derretida,Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de queso de la Viña,http://www.recetags.com/assets/images/recetas/blog/1pER/big/yZwNPdXM_1.jpg,"|1/2 kilo de queso de untar|250 ml de nata líquida|3 huevos|175 grms de azúcar|1/2 cucharada de harina|Mermelada  de arándanos silvestres, al gusto","['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/yZwNPdXM/tarta-de-queso-de-la-vina,"1/2 kilo de queso de untar250 ml de nata líquida3 huevos175 grms de azúcar1/2 cucharada de harinaMermelada  de arándanos silvestres, al gusto",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de queso japonesa (sin azúcar),http://www.recetags.com/assets/images/recetas/blog/dEo4/big/mgdwDZOg_1.jpg,"|250g de mascarpone|200g de queso crema|100ml de leche|55g de mantequilla|Mantequilla para engrasar el molde|6 huevos|150g de Dayelet Semifríos o 150g de azúcar normal|60g de harina de repostería (con levadura)|20g de harina de maiz (maicena)|1 sobre blanco de gasificante (solo el blanco, el azul no) o, en su defecto, 1/2 cucharadita de cremor tártaro|1 pizca de sal","['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Asiática', 'Meriendas']",http://www.recetags.com/preparacion/mgdwDZOg/tarta-de-queso-japonesa-sin-azucar,"250g de mascarpone200g de queso crema100ml de leche55g de mantequillaMantequilla para engrasar el molde6 huevos150g de Dayelet Semifríos o 150g de azúcar normal60g de harina de repostería (con levadura)20g de harina de maiz (maicena)1 sobre blanco de gasificante (solo el blanco, el azul no) o, en su defecto, 1/2 cucharadita de cremor tártaro1 pizca de sal",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
Tarta de queso,http://www.recetags.com/assets/images/recetas/blog/oEw2/big/y7ZyK5_k_1.jpg,"|Ingredientes  para 12 raciones  :|6 huevos|500 g de leche condensada.|500 g de queso fresco de cabra La Najarra|4 quesitos.|Dos cucharadas de harina.|Dos yogures naturales, mejor griego.","['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/y7ZyK5_k/tarta-de-queso,"Ingredientes  para 12 raciones  :6 huevos500 g de leche condensada.500 g de queso fresco de cabra La Najarra4 quesitos.Dos cucharadas de harina.Dos yogures naturales, mejor griego.",Recetas de Tartas de Queso,http://www.recetags.com/recetarios/8/recetas-tartas-queso
